"","trackCensoredName","price","trackId","iphone","ipad","primaryGenreId","genreIds","formattedPrice","averageUserRating","userRatingCount"
"8386","InsightSquared",0,918663744,0,0,6000,"6000,6007,","Free",4.5,49
"8387","Телефон Ростелеком",0,931886864,0,0,6000,"6000,6007,","Free",2,49
"8388","NOVAmobile",0,948633373,0,0,6000,"6000,","Free",3.5,49
"8389","myPlutus",0,1042552445,0,0,6000,"6000,6002,","Free",4,49
"8390","ESP:Focus",0,1045028480,0,0,6000,"6000,6007,","Free",2,49
"8391","Randstad Jobs",0,1060698980,0,0,6000,"6000,","Free",4,49
"8392","Change Creator Magazine",0,1073085860,0,0,6000,"6000,6021,","Free",5,49
"8393","中国招标网-中国最大的招标采购服务平台",0,1079363417,0,0,6000,"6000,","Free",3.5,49
"8394","My Hero Burger",0,1091010629,0,0,6000,"6000,6023,","Free",2.5,49
"8395","Greenhouse Recruiting",0,1112028249,0,0,6000,"6000,6007,","Free",3,49
"8396","RGC Enterprise",0,1114301448,0,0,6000,"6000,6002,","Free",1.5,49
"8397","Opportunity, Inc.",0,1120189533,0,0,6000,"6000,6005,","Free",2,49
"8398","awesomm: by Traveling Vineyard",0,1137683048,0,0,6000,"6000,6023,","Free",5,49
"8399","Chili’s LINC",0,1152850169,0,0,6000,"6000,6017,","Free",2,49
"8400","Virtual Assist",0,1165464136,0,0,6000,"6000,6007,","Free",3,49
"8401","Callina: запись звонков",0,1201617251,0,0,6000,"6000,","Free",4.5,49
"8402","GLIT",0,1243374660,0,0,6000,"6000,6005,","Free",4,49
"8403","MoeGo Business: for groomers",0,1248443317,0,0,6000,"6000,6007,","Free",5,49
"8404","YesJob",0,1255771359,0,0,6000,"6000,6005,","Free",3.5,49
"8405","PDF Scanner – scan documents",4.99,1292233464,0,0,6000,"6000,6002,","$4.99",4.5,49
"8406","TRA Marketplace 2018",0,1398996108,0,0,6000,"6000,","Free",5,49
"8407","Unitemp",0,1403363169,0,0,6000,"6000,","Free",5,49
"8408","The Flavor Experience 2018",0,1419671502,0,0,6000,"6000,","Free",5,49
"8409","Secret!",6.99,303027817,0,0,6000,"6000,6007,","6.99 USD",4,48
"8410","A+ iFindJob",0,308264609,0,0,6000,"6000,6007,","Free",1.5,48
"8411","Hewlett VW",0,343989957,0,0,6000,"6000,","Free",2.5,48
"8412","MEyeProV2",9.99,364917458,0,0,6000,"6000,6002,","9.99 USD",3,48
"8413","Ring It Up for iPad",24.99,391772894,0,0,6000,"6000,6015,","24.99 USD",4,48
"8414","OnSite PlanRoom for iPad",0,394777143,0,0,6000,"6000,6007,","Free",3,48
"8415","OIS Mobile",0,411806855,0,0,6000,"6000,","Free",3.5,48
"8416","fóntagg feast",0,412842583,0,0,6000,"6000,6012,","Free",5,48
"8417","PamFax – Your Complete Fax Solution",0,420653683,0,0,6000,"6000,6007,","Free",3,48
"8418","Timeslider - The World Clock",1.99,432228585,0,0,6000,"6000,6002,","1.99 USD",4.5,48
"8419","iDDL USA",0,444661738,0,0,6000,"6000,6007,","Free",3,48
"8420","Mimecast Mobile",0,464286383,0,0,6000,"6000,6007,","Free",3.5,48
"8421","FensterApp - FeMoSo",0,469480829,0,0,6000,"6000,","Free",4.5,48
"8422","KMEYE4",0,488960223,0,0,6000,"6000,6007,","Free",2.5,48
"8423","Foodservice Rewards",0,496711941,0,0,6000,"6000,6002,","Free",3,48
"8424","mpengo Service Call",22.99,514302652,0,0,6000,"6000,6007,","22.99 USD",4.5,48
"8425","Redtail CRM",0,533127670,0,0,6000,"6000,6007,","Free",2.5,48
"8426","Summary.com",0,533421877,0,0,6000,"6000,6017,","Free",3,48
"8427","Carlos Marquez",0,546623468,0,0,6000,"6000,","Free",5,48
"8428","Codeproof MDM",0,567173760,0,0,6000,"6000,6002,","Free",3.5,48
"8429","Fieldlens",0,589565256,0,0,6000,"6000,6007,","Free",4,48
"8430","101 Ways to Make Extra Money on the Side!",0,610285079,0,0,6000,"6000,6015,","Free",3.5,48
"8431","Honda Accessories for iPhone",0,641581251,0,0,6000,"6000,6006,","Free",1.5,48
"8432","Kalender für Ferien/Dienste...",0,676738376,0,0,6000,"6000,6002,","Free",3.5,48
"8433","Photo Eraser HD - Foto Editor To Erase & Remove Staples Backgrounds",0.99,843648493,0,0,6000,"6000,6005,","0.99 USD",3,48
"8434","Ez Texting",0,886699882,0,0,6000,"6000,6007,","Free",2,48
"8435","Business Telephony",0,897526221,0,0,6000,"6000,6007,","Free",2,48
"8436","Open House App",0,899726785,0,0,6000,"6000,6002,","Free",2.5,48
"8437","Adzuna Job Search",0,976023178,0,0,6000,"6000,6012,","Free",4.5,48
"8438","Addiko Mobile BiH",0,979144958,0,0,6000,"6000,6015,","Free",4.5,48
"8439","KastlePresence",0,1061078659,0,0,6000,"6000,6007,","Free",3,48
"8440","MowerPlus",0,1087489965,0,0,6000,"6000,6007,","Free",3,48
"8441","Location Scan",0,1107291670,0,0,6000,"6000,6002,","Free",5,48
"8442","Xpress Mobile for Drivers",0,1112642037,0,0,6000,"6000,6007,","Free",3.5,48
"8443","Tata Motors Service Connect",0,1129966888,0,0,6000,"6000,6003,","Free",2,48
"8444","Crunchbase",0,1134089028,0,0,6000,"6000,6015,","Free",3.5,48
"8445","BIT ELD",0,1185088769,0,0,6000,"6000,6002,","Free",3.5,48
"8446","兔展-专业短视频剪辑编辑制作",0,1265371343,0,0,6000,"6000,6002,","Free",4,48
"8447","My GTT",0,1327942648,0,0,6000,"6000,","Free",4.5,48
"8448","Bidassist - Get Govt Tenders",0,1374525306,0,0,6000,"6000,","Free",4.5,48
"8449","Entrepreneur Success",0,350357883,0,0,6000,"6000,6006,","Free",2,47
"8450","Simple Invoices - Services",9.99,359718768,0,0,6000,"6000,6007,","9.99 USD",2,47
"8451","PM Network",0,401224450,0,0,6000,"6000,","Free",3,47
"8452","7notes Pad+WC",0,463684942,0,0,6000,"6000,6007,","Free",2.5,47
"8453","AHE",0,466777091,0,0,6000,"6000,6012,","Free",2,47
"8454","AVer iViewer HD",0,485595285,0,0,6000,"6000,6017,","Free",2.5,47
"8455","Honda Accessories",0,485761262,0,0,6000,"6000,6006,","Free",2.5,47
"8456","eXact Contacts for Act!",0,489022794,0,0,6000,"6000,6007,","Free",3,47
"8457","OpenTable Manager for iPad",0,496352481,0,0,6000,"6000,6007,","Free",3,47
"8458","HPE iLO Mobile",0,497560256,0,0,6000,"6000,6007,","Free",3,47
"8459","MyASUS - ASUS Support",0,500929525,0,0,6000,"6000,","Free",3.5,47
"8460","OneLogin Protect",0,509252983,0,0,6000,"6000,6002,","Free",3.5,47
"8461","Notebook Free to write, take notes and draw sketches",0,511643673,0,0,6000,"6000,6007,","Free",3.5,47
"8462","Chinese++",0,526645550,0,0,6000,"6000,6003,","Free",4.5,47
"8463","Business Plan & Start Your Business",0,554845193,0,0,6000,"6000,6007,","Free",4.5,47
"8464","BE-Mobile",0,555047188,0,0,6000,"6000,6007,","Free",3.5,47
"8465","Canvas Model Design",1.99,568186908,0,0,6000,"6000,6007,","1.99 USD",4,47
"8466","Şirketim Cebimde",0,615437115,0,0,6000,"6000,6015,","Free",3.5,47
"8467","MOTOsafety",0,627022408,0,0,6000,"6000,","Free",2.5,47
"8468","Shadow Tracker Mobile",0,642545509,0,0,6000,"6000,6007,","Free",4,47
"8469","AppSheet",0,732548900,0,0,6000,"6000,6007,","Free",4,47
"8470","Kyber for Slack | Project Management, Todo & Task",0,898004872,0,0,6000,"6000,6007,","Free",4,47
"8471","Spiro, AI-Powered CRM",0,984096785,0,0,6000,"6000,6007,","Free",4.5,47
"8472","货车帮货主地方版-物流发货找货车的运货平台",0,1006510373,0,0,6000,"6000,6007,","Free",4.5,47
"8473","YepINGO UK",0,1073605613,0,0,6000,"6000,6005,","Free",2,47
"8474","Peoplenet Mobile",0,1119323814,0,0,6000,"6000,6007,","Free",1.5,47
"8475","SMS GO",0,1150316032,0,0,6000,"6000,6007,","Free",1.5,47
"8476","NightOwlX HD",0,1151773094,0,0,6000,"6000,","Free",2,47
"8477","MaximCare Mobile",0,1155553847,0,0,6000,"6000,6007,","Free",2.5,47
"8478","Wingy+",1.99,1300067240,0,0,6000,"6000,6006,","1.99 USD",4.5,47
"8479","IKOS",0,1310191517,0,0,6000,"6000,6012,","Free",3.5,47
"8480","ActiveStrategy Mobile",0,294228391,0,0,6000,"6000,6007,","Free",2.5,46
"8481","DonlenDriver",0,343820066,0,0,6000,"6000,6007,","Free",2.5,46
"8482","Merritt Property Search",0,352809992,0,0,6000,"6000,6002,","Free",2,46
"8483","Interview Guru Lite",0,355207565,0,0,6000,"6000,6006,","Free",2.5,46
"8484","SUUMOどこでも図面ライブラリ",0,409073599,0,0,6000,"6000,","Free",3.5,46
"8485","BoardEffect",0,415940983,0,0,6000,"6000,6007,","Free",4,46
"8486","EventsXD",0,422463208,0,0,6000,"6000,6006,","Free",3.5,46
"8487","Air Disk Free - Wireless HTTP File Sharing",0,444063740,0,0,6000,"6000,6002,","Free",2.5,46
"8488","Ready Plan",0,489247430,0,0,6000,"6000,","Free",4,46
"8489","strategy+business magazine",0,499952753,0,0,6000,"6000,6021,","Free",3,46
"8490","Convo – Team collaboration",0,510047624,0,0,6000,"6000,6007,","Free",4.5,46
"8491","iCapture - Mobile Lead Capture, Surveys and Email & Offline Data Collection Forms",0,514618134,0,0,6000,"6000,6007,","Free",3.5,46
"8492","Alfa",0,542136394,0,0,6000,"6000,","Free",3,46
"8493","talech Register",0,582116695,0,0,6000,"6000,6007,","Free",3,46
"8494","File Manager 11",2.99,600550320,0,0,6000,"6000,6007,","$2.99",4,46
"8495","On The Fly™",2.99,655774087,0,0,6000,"6000,","2.99 USD",4.5,46
"8496","GameStop Conference",0,684376260,0,0,6000,"6000,6007,","Free",3.5,46
"8497","Brainwaves for Business Elite – Focus more on work and studying with brainwave entrainment",0,694928196,0,0,6000,"6000,6013,","Free",4.5,46
"8498","Vss Mobile",0,717131265,0,0,6000,"6000,","Free",2.5,46
"8499","AcueductosPR",0,744284884,0,0,6000,"6000,6015,","Free",3,46
"8500","FÖRCH",0,787249225,0,0,6000,"6000,","Free",4.5,46
"8501","My Apps - Azure Active Directory",0,824048653,0,0,6000,"6000,","Free",2,46
"8502","政府機關事求人非官方版",0,869251091,0,0,6000,"6000,6012,","Free",4.5,46
"8503","AWeber Stats",0,893697905,0,0,6000,"6000,","Free",4,46
"8504","Dream mPOS",0,928309489,0,0,6000,"6000,6015,","Free",3,46
"8505","Calculator Venituri",0,931471333,0,0,6000,"6000,6007,","Free",4.5,46
"8506","KeepVid Pro Edition",2.99,955105147,0,0,6000,"6000,","2.99 USD",1,46
"8507","My MWC – Official GSMA MWC App",0,960712096,0,0,6000,"6000,","Free",1,46
"8508","ReviewPush",0,964212048,0,0,6000,"6000,6012,","Free",5,46
"8509","Maharah - مهارة",0,1073525116,0,0,6000,"6000,6012,","Free",2.5,46
"8510","Calhoun Banks",0,1080221921,0,0,6000,"6000,","Free",4.5,46
"8511","BrewResearch",0,1098234650,0,0,6000,"6000,","Free",3.5,46
"8512","Ana Paltel",0,1131291631,0,0,6000,"6000,6005,","Free",3.5,46
"8513","Octopus Members Portal",0,1155807065,0,0,6000,"6000,6002,","Free",1.5,46
"8514","快速贷款专家 - 魔法现金白卡攻略指南",0,1175535633,0,0,6000,"6000,6002,","Free",5,46
"8515","Business Card Scanner Pro",1.99,1260942067,0,0,6000,"6000,6007,","1.99 USD",3.5,46
"8516","Coinly",0,1271233323,0,0,6000,"6000,6015,","Free",4.5,46
"8517","DCI Mobile EVV",0,1314806401,0,0,6000,"6000,","Free",2.5,46
"8518","易收付商户版",0,1319659011,0,0,6000,"6000,6015,","Free",3.5,46
"8519","SoftServe Pro",0,290056661,0,0,6000,"6000,6007,","Free",2.5,45
"8520","Style By Zahra",0,306204238,0,0,6000,"6000,","Free",3,45
"8521","FileViewer XL for iPad",3.99,363628188,0,0,6000,"6000,6007,","3.99 USD",3,45
"8522","Pressure Converter",0,374474772,0,0,6000,"6000,6002,","Free",4.5,45
"8523","Public Speaking Teleprompter",1.99,397517569,0,0,6000,"6000,6008,","1.99 USD",3.5,45
"8524","VIP Access for iPad",0,417945456,0,0,6000,"6000,6002,","Free",3,45
"8525","Mis Documentos - app para transferir archivos, organizador, fichero, lector e impresora",2.99,426797365,0,0,6000,"6000,6007,","2.99 USD",3,45
"8526","Symantec Mobile Management Agent",0,459307928,0,0,6000,"6000,6007,","Free",3,45
"8527","Ham Radio Outlet",0,515121659,0,0,6000,"6000,6002,","Free",2,45
"8528","收银",0,526693363,0,0,6000,"6000,6015,","Free",2.5,45
"8529","MEye free",0,585100447,0,0,6000,"6000,","Free",3.5,45
"8530","Countdown App Pro (Big Day Event Reminder & Digital Clock Timer Counter)",0.99,638059047,0,0,6000,"6000,6002,","0.99 USD",4,45
"8531","RICOH Smart Device Print&Scan",0,702774332,0,0,6000,"6000,","Free",3,45
"8532","Master Gas - Engineer Software",0,720784716,0,0,6000,"6000,6007,","Free",4,45
"8533","Prezi Remote",0.99,721727555,0,0,6000,"6000,6007,","0.99 USD",2.5,45
"8534","Dynamics CRM for phones express",0,723891307,0,0,6000,"6000,6007,","Free",1.5,45
"8535","Phone.com",0,727705029,0,0,6000,"6000,6002,","Free",2.5,45
"8536","Bip It פקודות קוליות",0,750983890,0,0,6000,"6000,6002,","Free",4.5,45
"8537","Nano Inventory",2.99,812959928,0,0,6000,"6000,6015,","$2.99",4,45
"8538","Psngr - Track Business Mileage",0,871087584,0,0,6000,"6000,6015,","Free",4,45
"8539","symplr Mobile App",0,904432520,0,0,6000,"6000,6020,","Free",2,45
"8540","Group Text and Email Pro",2.99,943308629,0,0,6000,"6000,6007,","2.99 USD",4,45
"8541","The Rideshare Guy Blog and Podcast",0,966111521,0,0,6000,"6000,6012,","Free",5,45
"8542","Bonanza Sellers",0,969793517,0,0,6000,"6000,6002,","Free",2,45
"8543","I Eat Now",0,985180176,0,0,6000,"6000,6023,","Free",5,45
"8544","Spreesy - Sell Online",0,989613103,0,0,6000,"6000,6002,","Free",3.5,45
"8545","Guardian Wired",0,997198465,0,0,6000,"6000,6002,","Free",1.5,45
"8546","AppFolio Property Manager",0,1057763031,0,0,6000,"6000,6007,","Free",3,45
"8547","Kronos Mobile for iSeries",0,1060582718,0,0,6000,"6000,6007,","Free",2,45
"8548","PDF Converter : Word to PDF",0,1167430454,0,0,6000,"6000,6002,","Free",4,45
"8549","FreedomCare Plus",0,1175909593,0,0,6000,"6000,6007,","Free",4,45
"8550","High Performance Spare Parts",0,1247469866,0,0,6000,"6000,","Free",5,45
"8551","MeetFrank",0,1279876427,0,0,6000,"6000,6007,","Free",4.5,45
"8552","Medallia Mobile 3",0,1295958601,0,0,6000,"6000,","Free",4,45
"8553","Shopify Ping",0,1301681854,0,0,6000,"6000,6007,","Free",4.5,45
"8554","拓展宝工具",0,1385343389,0,0,6000,"6000,6002,","Free",5,45
"8555","BlackMoonVPN",0,1404757337,0,0,6000,"6000,6007,","Free",5,45
"8556","好运宝卡友",0,1410654645,0,0,6000,"6000,","Free",4.5,45
"8557","物联城市",0,1435556135,0,0,6000,"6000,","Free",5,45
"8558","携程大学",0,1436001740,0,0,6000,"6000,6017,","Free",5,45
"8559","Pittsburgh Business Times",0,320653665,0,0,6000,"6000,6021,","Free",2.5,44
"8560","iAllworx",0,341868793,0,0,6000,"6000,6007,","Free",3,44
"8561","My Attorney App",0,343058489,0,0,6000,"6000,6006,","Free",2.5,44
"8562","Connect Realty",0,353309358,0,0,6000,"6000,6002,","Free",2.5,44
"8563","AltiGen MaxMobile",0,353310629,0,0,6000,"6000,","Free",3.5,44
"8564","Virtual Factory",0,358822801,0,0,6000,"6000,","Free",2,44
"8565","Kiosk Pro Lite",0,409906264,0,0,6000,"6000,6002,","Free",3,44
"8566","KWeye",0,412413785,0,0,6000,"6000,6002,","Free",3.5,44
"8567","Logos HD for Adobe Photoshop® - Editable Royalty-Free Templates",0,439690436,0,0,6000,"6000,6007,","Free",3,44
"8568","Retail Inventory",0,440020325,0,0,6000,"6000,6002,","Free",3,44
"8569","ECM2",0,454725947,0,0,6000,"6000,","Free",4,44
"8570","Avaya Scopia Mobile",0,465577031,0,0,6000,"6000,6007,","Free",4,44
"8571","Palm-Tech Home Inspection App",0,488271477,0,0,6000,"6000,6007,","Free",3.5,44
"8572","Crexendo Mobile",0,498033814,0,0,6000,"6000,","Free",3,44
"8573","RecordOrders",1.99,503090249,0,0,6000,"6000,6007,","1.99 USD",4,44
"8574","Start Meeting",0,508871606,0,0,6000,"6000,6007,","Free",4,44
"8575","Fraud Magazine HD",0,530123500,0,0,6000,"6000,","Free",4.5,44
"8576","Franchise Solutions",0,555509316,0,0,6000,"6000,6012,","Free",4.5,44
"8577","Tracer ™ BAS Operator Suite",0,583378807,0,0,6000,"6000,6007,","Free",4,44
"8578","SugarCRM Mobile",0,599208633,0,0,6000,"6000,6007,","Free",4,44
"8579","Best Resume Lite",0,617731953,0,0,6000,"6000,6007,","Free",2,44
"8580","RedminePM - Redmine Client App",0,631915897,0,0,6000,"6000,","Free",4,44
"8581","Docs U - Edit Microsoft Office Doc for iPhone Free",0,645626616,0,0,6000,"6000,6007,","Free",3,44
"8582","WorldPay Zinc",0,662899615,0,0,6000,"6000,6015,","Free",3,44
"8583","iКАСКО",0,717884019,0,0,6000,"6000,6015,","Free",3.5,44
"8584","Sign In Pad",0,759916150,0,0,6000,"6000,6017,","Free",3,44
"8585","左邻",0,767285002,0,0,6000,"6000,","Free",5,44
"8586","Inventory Scanner X",0,869229278,0,0,6000,"6000,6002,","Free",3.5,44
"8587","Sycuan Casino",0,884268486,0,0,6000,"6000,","Free",4.5,44
"8588","CobornsDelivers",0,888786649,0,0,6000,"6000,6023,","Free",2.5,44
"8589","Unify Circuit",0,890985059,0,0,6000,"6000,6007,","Free",3.5,44
"8590","Verizon Push To Talk Plus",0,899252557,0,0,6000,"6000,6007,","Free",2.5,44
"8591","PropertyShark",0,945304846,0,0,6000,"6000,6012,","Free",4,44
"8592","BWW Streaming BSM",0,958737490,0,0,6000,"6000,6017,","Free",4.5,44
"8593","名刺ファイリングCLOUD",0,1001043629,0,0,6000,"6000,6007,","Free",3,44
"8594","Report EZ",0,1001180174,0,0,6000,"6000,6007,","Free",2,44
"8595","DUDE - Move stuff on demand",0,1017619953,0,0,6000,"6000,","Free",4.5,44
"8596","CloudPhone for Business",0,1095851554,0,0,6000,"6000,6007,","Free",4,44
"8597","Wash Out",0,1116942415,0,0,6000,"6000,6012,","Free",4,44
"8598","Airペイ",0,1138209560,0,0,6000,"6000,6002,","Free",3,44
"8599","Strategy Training",0,1194153353,0,0,6000,"6000,6017,","Free",5,44
"8600","Chợ Sao",0,1365331470,0,0,6000,"6000,6002,","Free",4.5,44
"8601","SAP TechEd",0,1436776821,0,0,6000,"6000,6005,","Free",4.5,44
"8602","Silicon Valley Business Journal",0,320755139,0,0,6000,"6000,6021,","Free",3,43
"8603","Kauai Real Estate",0,324058475,0,0,6000,"6000,","Free",2.5,43
"8604","Trend Motors VW DealerApp",0,352270253,0,0,6000,"6000,6012,","Free",2.5,43
"8605","LC Calculator",0,355827606,0,0,6000,"6000,6007,","Free",3.5,43
"8606","CJ Hello 고객센터",0,390367424,0,0,6000,"6000,","Free",2,43
"8607","BFM Business : Éco et finance",0,403747057,0,0,6000,"6000,6009,","Free",4,43
"8608","Currency Lite",0,411146507,0,0,6000,"6000,6015,","Free",4.5,43
"8609","沃看路况",0,430151806,0,0,6000,"6000,","Free",3,43
"8610","BizReader 명함스캐너 Lite (한글+영문+한자) 비즈리더 OCR 명함인식 명함관리",0,438889675,0,0,6000,"6000,6007,","Free",4.5,43
"8611","PDF Merger",4.99,453413252,0,0,6000,"6000,6007,","4.99 USD",3,43
"8612","Astea Mobile",0,468072644,0,0,6000,"6000,6007,","Free",1.5,43
"8613","JDLink",0,473965785,0,0,6000,"6000,","Free",3.5,43
"8614","QCards - Local Postcard Marketing Made Easy",0,496092973,0,0,6000,"6000,6007,","Free",4.5,43
"8615","the Complete Phone Book",0,500817699,0,0,6000,"6000,6006,","Free",3,43
"8616","DentalPost Mobile",0,504971545,0,0,6000,"6000,6012,","Free",3,43
"8617","Aerotek",0,594274029,0,0,6000,"6000,","Free",4,43
"8618","LED Magic Color",0,595148649,0,0,6000,"6000,","Free",2.5,43
"8619","CoyoteGO",0,635292274,0,0,6000,"6000,6007,","Free",3.5,43
"8620","口袋录像 for iPad - 快捷的录制访问网页内容",0.99,645403428,0,0,6000,"6000,6002,","0.99 USD",2,43
"8621","Cashr Online Kassa App (POS)",0,655499704,0,0,6000,"6000,6015,","Free",3.5,43
"8622","SharpScan: PDF scanner + OCR",0,669911832,0,0,6000,"6000,6007,","Free",4,43
"8623","4Life Business",0,711727296,0,0,6000,"6000,6012,","Free",4,43
"8624","ShowMgr GO",0,734127299,0,0,6000,"6000,","Free",3.5,43
"8625","LaView Plus",0,880037175,0,0,6000,"6000,","Free",2,43
"8626","Lightspeed Dashboard",0,881940976,0,0,6000,"6000,","Free",1.5,43
"8627","TextExtractor Scanner Pro - Scan PDF and Extract Text as Word Documents",2.99,904621855,0,0,6000,"6000,6007,","2.99 USD",4,43
"8628","阿里小号 — 保护隐私的第二号码",0,922830198,0,0,6000,"6000,6002,","Free",2,43
"8629","Canada411",0,930905645,0,0,6000,"6000,6002,","Free",4,43
"8630","Jobspotting - Job Search & Personalised Job Discovery",0,933233982,0,0,6000,"6000,","Free",4,43
"8631","Silo - Online Meetups",0,961989769,0,0,6000,"6000,6005,","Free",5,43
"8632","Amway today アムウェイトゥデイ",0,1002351297,0,0,6000,"6000,6009,","Free",3.5,43
"8633","localsearch - keep it local",0,1030287209,0,0,6000,"6000,6012,","Free",3,43
"8634","Mediascreener",0,1061478356,0,0,6000,"6000,","Free",3,43
"8635","实习僧-求职招聘大学生找工作APP",0,1064868841,0,0,6000,"6000,","Free",5,43
"8636","NEXT Trucking",0,1070486808,0,0,6000,"6000,","Free",4.5,43
"8637","商务英语系列：邮件范文二百篇",0,1112390654,0,0,6000,"6000,6005,","Free",5,43
"8638","Market Leader Real Estate CRM",0,1124558002,0,0,6000,"6000,6007,","Free",2,43
"8639","My Job by Manpower Italia",0,1137043206,0,0,6000,"6000,","Free",1,43
"8640","myNorthwell",0,1145907302,0,0,6000,"6000,","Free",2,43
"8641","Marten Driver",0,1152960349,0,0,6000,"6000,6002,","Free",4,43
"8642","Colavosalon",0,1158916249,0,0,6000,"6000,6007,","Free",4,43
"8643","Zendesk for iPad",0,1164474048,0,0,6000,"6000,6007,","Free",1.5,43
"8644","NAHB Int'l Builders' Show 2018",0,1186504598,0,0,6000,"6000,6007,","Free",4.5,43
"8645","GoHGMLS",0,1188067724,0,0,6000,"6000,6012,","Free",4.5,43
"8646","KARMA - Emploi, Job en Intérim",0,1202202386,0,0,6000,"6000,","Free",3,43
"8647","File Master - document manager",0,1310286260,0,0,6000,"6000,6002,","Free",4.5,43
"8648","极速腾云加速器",1.99,1341546146,0,0,6000,"6000,6007,","1.99 USD",4.5,43
"8649","USBP Laredo Sector",0,1367901925,0,0,6000,"6000,","Free",5,43
"8650","驻乡村干部",0,1369882692,0,0,6000,"6000,","Free",1.5,43
"8651","Pemex ASISTE",0,1423323050,0,0,6000,"6000,6002,","Free",4.5,43
"8652","Splunk Events",0,1435759664,0,0,6000,"6000,6007,","Free",4,43
